"ID","GSM3235666","GSM3235669","GSM3235720","GSM3235723","GSM3235755","GSM3235758","GSM3235764","GSM3235767","GSM3235877","GSM3235880","GSM3235886","GSM3235888","GSM3235894","GSM3235897","GSM3235903","GSM3235906","GSM3235912","GSM3235915"
"NAV2",5.27003286,5.368270769,5.452808568,4.393376164,8.349279272,9.37364591,7.202688757,7.633855929,7.185700611,7.208634179,4.340700206,4.130541754,7.009795511,7.758064519,6.830991536,7.705015742,5.21827109,4.354117583
"NAV3",6.872159098,6.133440024,5.777464311,6.847848262,9.627247268,9.888598161,7.047584198,6.658301215,8.159572246,7.893000948,4.559261155,4.654617495,5.694148571,5.623512447,4.3389405,4.665051356,7.315528574,7.040398243
"NAXD",7.64070104,7.6874623,7.503463974,7.879072917,8.202389949,8.093016197,8.011582346,7.875107153,8.421318755,8.263716138,7.434689285,7.047097751,7.742984624,8.152818034,8.041677081,7.684101213,6.731146138,6.426768218
"NBAS",7.604809322,7.611309725,6.953344115,7.484924719,7.43075461,7.412476537,7.796798423,7.716682726,6.921394065,7.243575981,7.793883505,7.843100811,7.327097255,7.858918969,7.63911686,7.661541044,7.512857685,7.769529775
"NBEA",6.465864132,7.398472165,6.039344975,7.342796584,5.442925174,5.407482708,7.058983781,7.32374624,4.03531956,4.174922277,5.078349682,4.532580594,4.942860698,6.222928547,5.339983086,5.979113174,4.814883017,5.791016647
"NBEAL2",5.024159914,5.198137785,5.209264557,5.016877721,4.037747771,4.341697679,4.809017759,4.639070643,4.398306733,4.398459082,4.561813396,4.539316599,4.89765942,4.965532315,5.093935413,5.883918543,5.346551595,5.067483918
"NBL1",7.451659948,6.9204648835,7.7880144855,7.956440562,8.214406043,8.550992968,8.859265294,8.8228759565,7.8410600405,7.681790575,6.8533886375,6.384355265,6.5599959755,7.099938782,7.1234238305,6.8313295815,7.450778968,7.379544701
"NBN",8.36348641875,8.10730082875,8.6118999355,8.2152172655,9.04419732675,8.75085166125,8.11801121,8.067620538,8.27072409075,8.2107955005,9.541995103,9.4697657945,9.275325787,8.9112960975,8.59882967825,8.53562793525,7.7180235175,7.4969624735
"NBPF10",7.280465345,7.525255229,8.285146613,9.26997282,9.401532633,9.852210944,9.325618097,9.583791072,9.490186118,9.734541263,8.362060007,8.450788235,8.130076178,8.962241667,8.327371263,8.538976707,8.481679749,8.628641991
"NBPF14",8.74262452325,9.10382476525,9.262393765,9.8521326905,10.0847400515,10.24622670775,9.74958091575,10.0608116185,9.35562855175,9.364449632,9.517483518,9.69416502625,9.030196008,9.2859368155,9.17858159275,9.39191121275,9.8488666855,10.0624642265
"NBPF3",9.9585392735,10.2622425,10.22200849,10.614858495,10.69781519,11.165954685,10.93721435,11.179438605,10.1141843385,10.2829302515,10.61539169,10.94456987,9.854318804,10.243788857,10.107971579,10.1489364885,10.8546147,11.33365383
"NBR1",8.2313910175,8.5837744405,8.0123711955,9.5181334405,8.67872475,8.404062991,9.1392391845,9.074746841,8.4353297345,8.501494841,8.4614801835,8.716938968,7.891480593,8.758849187,7.5505759505,7.9134217175,8.4283862565,8.5818749545
"NBR2",3.935543798,4.299144712,3.981104361,4.560109522,3.93420176,4.057158605,3.868001941,4.24481337,3.831646127,3.920805723,3.999868929,3.932214898,3.840625642,4.034932014,3.846774504,4.028223619,4.757369945,5.123440574
"NCALD",5.464522559,5.935518165,7.087754832,8.132979472,4.421857848,4.281000154,4.293636811,4.080580914,3.972527323,4.002397248,4.477376245,4.11240011,4.338616331,5.563829092,4.431578307,4.139526524,4.012527841,4.072755028
"NCAM1",3.849820137,3.98988638075,3.854005675,3.88999727875,3.897502709,3.891702807,3.71729324275,3.8839059875,3.969925719,3.80334677375,3.7492686535,4.04904591925,3.89169329125,3.85385511675,4.418728708,4.5648764135,3.90776956025,3.90387880475
"NCAM2",3.404634511,3.882680105,4.180865114,4.395101732,3.662154404,3.967058768,3.820734334,3.97501798,3.727786785,3.87368689,4.105473705,3.813189947,3.996806711,4.6029075,3.731775444,3.832246054,3.967985142,3.805327641
"NCAN",4.428360441,4.464861216,4.360260682,3.968903464,4.278361299,4.770557604,4.324180221,4.192185572,4.426054831,4.079154589,4.657315071,4.231327186,5.031770104,4.333551203,4.567663495,4.660524924,4.333562236,4.619293037
"NCAPD2",9.161471424,8.863922178,8.954172767,7.81267557,9.237666304,8.98878707,8.348351257,8.452728106,8.554804333,8.399370545,9.625507688,8.84848836,9.295277649,8.565031103,8.816017295,8.553837113,8.551464302,8.387195389
"NCAPD3",8.217135037,7.853308797,7.987905411,5.936499331,7.952799708,7.539172416,7.311423866,6.987498206,8.534592245,8.150785539,8.41746574,7.668367878,9.183280342,7.776507678,9.017267573,8.845309086,8.883907967,8.535453175
"NCAPG",8.938319182,8.6146714615,9.146778165,6.0241136095,9.731846117,9.116855575,8.1424090475,7.9055197875,9.06061506,9.142681737,10.1550968115,9.398894882,9.904588913,8.7880490905,8.9434381185,8.969033317,8.7833672305,8.432738128
"NCAPG2",9.47385984,9.383096995,9.641668168,7.36522906,9.605989642,9.347003372,9.838924202,9.564731341,9.027616214,8.657953643,10.79242888,10.55814676,8.344755413,7.25316987,10.05161141,9.997141186,9.42968228,9.175039729
"NCAPH",8.828830981,8.408514032,8.736111305,6.059284094,8.341499016,8.186959406,7.60969286,7.39302133,8.019051039,7.867602213,9.346779899,8.351094343,8.642383263,7.678555114,8.692412938,8.855487622,8.45105896,8.224013498
"NCAPH2",5.109126889,4.84939309975,5.4540611465,4.6757852095,5.3423300665,5.28052021025,5.075110488,4.92722817775,4.749520298,4.546281311,5.0996744105,5.0897432125,4.91456456475,4.70659334175,5.34436902625,5.28484630925,5.276456329,5.100674815
"NCBP1",7.7090548195,7.30283738,6.507873648,6.049360865,7.087995912,6.6584202305,5.992863254,5.734821386,6.7854948095,6.63813381,7.322177486,6.746143974,6.730175005,6.276086564,7.672587396,7.38654249,6.8594721945,6.6129050375
"NCBP2",8.23723134,7.712405025,8.058634385,7.9244126325,8.971496242,8.6732205565,9.395533689,9.2264403495,8.744936656,8.778735697,9.0038746765,9.043135458,9.368487657,8.9882476475,8.495809451,8.270177838,9.86652986,9.626512188
"NCBP3",7.121652864,6.840423963,6.754834125,5.844002745,6.851454844,6.534514729,5.197395322,4.942947083,6.160948628,6.157898275,6.017434673,5.688183893,6.522734231,5.821547104,6.674414622,6.363908273,5.427026426,5.233193931
"NCDN",5.566204453,5.4316747685,5.211540077,4.833071739,5.754151469,5.7079024095,5.53911898,5.7746016675,5.8518446235,5.753184743,5.679705865,5.6779836845,5.6156932205,5.7848315425,5.653963636,5.576979733,6.461192172,6.372228313
"NCF1",3.613550226,3.5036045305,3.570740709,3.530626894,3.5967023385,3.6076591625,3.6431369575,3.6141849585,3.687470005,3.7413874365,3.669965753,3.697246482,3.8211184515,3.6038650395,3.5182142865,3.6620095765,3.621716012,3.7222065445
"NCF2",4.394048357,4.223819983,3.546166916,4.336361118,7.601620835,7.194583799,3.811936697,4.092234968,4.141887314,4.558633006,3.674569285,3.672446875,8.221271958,9.000613253,3.862106996,3.753124818,3.741355515,3.965054901
"NCF4",3.7626781515,3.774225566,3.933682038,3.9244695025,3.535772373,3.6782568475,3.806005264,3.6447334905,3.6789031335,3.900305205,4.2901278465,3.7907032705,4.2527762815,4.2630591405,3.811699815,3.842779576,3.610674403,3.955670256
"NCK1",8.189960729,8.23621178,8.360057648,9.520656333,8.52580806,8.380208524,9.250000771,9.242007929,9.409004251,9.753680491,9.003542988,8.990015366,8.652900599,8.549201087,8.67330855,8.483844479,8.920570653,9.018354225
"NCK2",7.928602692,8.05395027,7.675335918,8.077561415,8.711449499,8.934351631,8.463880704,8.526611351,7.900998352,7.662723566,8.717811934,8.802682001,8.214940411,8.559082355,7.4982691,7.57826778,8.830815833,8.950903477
"NCKAP1",10.9782434,10.88547065,11.26475399,11.44946976,10.97027383,11.39785497,10.77909582,10.98738613,10.96444449,11.31404737,11.21497538,11.19968092,11.22333163,11.36509601,10.99660126,11.0426859,11.08764682,11.36987508
"NCKAP1L",3.939155069,4.2345072445,4.1406160865,4.019102851,3.9128170165,4.085636638,3.9629856895,4.39460361,4.263694103,4.1696461575,4.2131873525,4.116883022,4.414232404,4.01720596,4.3704997275,4.4584174215,4.312294738,4.169913164
"NCKIPSD",7.074177656,6.803280647,6.588198526,6.775332821,6.949419836,7.166322199,7.22406054,7.228639214,6.894144964,6.91820549,7.100746165,7.125709797,7.118310211,7.147618773,7.215778864,7.1961629,7.394778564,7.239458823
"NCL",12.25304718,11.72086793,11.99627144,11.05516666,11.8882877,11.86490558,11.43675155,11.4250996,11.98154723,11.728133,12.35320898,12.17894724,12.15726884,11.37517194,12.66789675,12.567417,12.33449483,12.12306005
"NCLN",7.219965616,6.552813962,7.115316697,5.759528858,6.740830163,7.019713086,5.950905833,6.037019565,7.40293907,6.749676815,6.388840325,6.110592513,7.810300401,7.164081273,7.129651173,7.021368422,6.907313706,6.17524459
"NCOA1",6.97285910475,7.099002708,6.1652132875,6.67737010675,6.45634783875,6.37481721825,7.07801939525,6.92250897375,6.409178165,6.704276485,6.665123171,6.939649893,7.00408323125,7.6951093885,6.5794631395,6.55810008,6.94576280675,6.99654152075
"NCOA2",5.56345060166667,5.80755999233333,5.47767345333333,5.963245225,5.91480013833333,5.69227708866667,6.407398099,6.30073003266667,5.49693678966667,5.529851116,6.30264224466667,6.15314271566667,6.00156120533333,6.08299859033333,5.32673089833333,5.252071123,5.76981181066667,6.341856497
"NCOA3",7.8896483246,7.8754929064,6.3952789782,6.9941864448,6.0172144602,6.0779686236,6.7508911014,6.7413714968,6.3720590638,6.4231824202,8.5400670774,8.7767141898,7.571272417,8.019428052,6.64161719,6.713074577,6.662970944,6.756581369
"NCOA4",10.54696803,10.84767917,10.76449784,11.46661798,10.74779389,10.71854706,10.81128121,10.81012393,11.44755162,11.87983775,10.19097264,10.14985671,10.70061111,11.03194873,10.70719261,10.48243271,8.511605762,8.745987138
"NCOA6",8.660751436,8.416213178,8.971899133,9.030587874,8.706394864,9.010216687,9.380561595,9.398790505,8.620792502,8.508042262,9.234256355,9.367436792,10.11417196,10.4818017,8.264351443,8.243518704,8.785290371,9.085033446
"NCOR1",7.63039840925,7.59380756725,7.241286176,7.392171359,7.0583784355,7.219697136,7.031403389,7.110524533,6.9770947795,6.91527059325,7.230715443,6.95404724225,7.59332786375,7.52676554225,7.115500529,7.24977066675,6.35559899025,6.46910657375
"NCOR2",5.164506468,5.29526057425,5.05452397625,5.17502247425,5.31374162825,5.35077056925,5.12068348275,5.25094419375,5.3323400165,5.3779166515,5.096684025,5.38370648775,5.0982002605,4.920905936,5.15372946425,5.0971022715,5.114780347,4.91301570625
"NCR1",4.08998606066667,3.850832099,3.83108691133333,3.974126015,4.00702288766667,3.79826474733333,3.98019546033333,4.02480954366667,3.81742104133333,3.709501752,3.86822536766667,4.18353402133333,3.85145659066667,4.07913061766667,3.77804095266667,3.85868309,4.073697571,3.83718490733333
"NCR2",4.42809784633333,4.39781905433333,4.15780426666667,4.53920693833333,4.13738159333333,4.18997310866667,4.27877057366667,4.47288765666667,4.416614298,4.254774267,4.412186507,4.49736709333333,4.28413914966667,4.373183945,4.331058277,4.28459361833333,4.003741453,4.12707247166667
"NCR3",3.769190859,4.22175803266667,3.65143825333333,3.57524750266667,3.87179657633333,3.753771699,3.748187384,4.06743351366667,3.75193904333333,3.68845628333333,3.783067536,3.683448261,3.83132426466667,3.80836169533333,3.94314795166667,3.76317215166667,3.79298863566667,3.856887795
"NCS1",7.35423721,6.501183879,6.597430783,5.430191623,7.250303924,6.675818196,6.357996908,6.573531348,7.252690173,7.126345783,6.018229147,6.295942264,6.284800675,6.068946759,7.797715899,7.816100945,6.575626443,6.177963468
"NCSTN",7.482763694,7.788587051,8.378867015,8.876377552,7.873255263,8.170213936,9.175889681,9.214995929,8.213554491,8.614515742,8.6638439,8.880705109,8.292035816,8.727443241,8.507690029,8.520984088,8.006847372,8.253105812
"NDC1",8.839373619,7.910847628,10.31715912,8.496007004,9.164231509,8.57525049,7.192696759,7.312837405,8.644056535,8.81560865,9.42024253,8.929924126,9.658820381,8.424668829,9.053669464,8.822950896,8.720391843,8.34670388
"NDC80",7.809745674,7.297648792,9.339164821,6.022945646,10.35306015,9.745686543,8.218081075,8.387170414,9.654498293,9.6620527,10.0601574,9.213808406,9.630750789,8.464661881,8.269923299,7.83643985,9.168051485,8.938326037
"NDE1",6.78089541,6.988908663,7.118388937,6.296760229,6.380128707,6.043443058,6.598962398,6.790287338,6.080009353,6.056467314,6.491714953,6.281747421,7.116739417,6.890639987,6.032247884,6.163889296,6.255595959,6.03192961
"NDEL1",8.343333528,8.150832468,7.903344921,8.106703342,8.083277146,8.005241448,7.85625475,7.683711176,8.30513341,8.061874226,7.999864346,8.004690965,7.955993289,8.456093295,8.278600952,8.297405171,7.445647425,7.349025572
"NDFIP1",9.555677603,10.02662308,10.3811048,10.73841302,9.43973936,9.763589346,11.27645261,11.27002642,9.708306826,9.968950382,9.877748852,10.15295005,9.864138972,10.35140748,9.769448268,9.930631926,9.534021151,9.654381898
"NDN",4.224743843,4.077751906,4.166547926,3.921710111,8.579730194,8.377232896,4.197740567,3.985455014,4.434476757,4.298483078,8.073813617,8.184337178,4.121898024,3.896833227,5.455914281,6.323589728,4.027852942,4.335743596
"NDNF",4.181183255,4.077645871,4.540253221,4.691878096,4.973518798,4.584700939,4.202483403,4.222514903,4.226110677,4.127443285,4.615879868,4.365240463,4.473274324,4.130883406,4.431422839,4.146403877,4.358136564,4.038765185
"NDOR1",4.60639549,4.281966758,4.141978296,3.960425774,4.302129654,4.164341164,4.117771402,4.45278574,4.834406329,4.37496123,4.660853742,4.835756803,4.615614117,4.666200732,5.249672385,4.957518119,4.170187902,4.052943074
"NDP",3.474104088,3.539119558,3.357071413,4.188336281,4.219001151,3.914488878,7.569010816,6.221076732,3.535647279,3.234693659,3.482486713,3.364498033,3.321472763,3.223463323,3.367198316,3.731367423,3.177037014,3.462508152
"NDRG1",7.926290055,8.127990048,6.715458565,8.473466067,7.489517645,8.234861782,10.2153685,10.35188492,8.214220145,8.275854133,7.304454695,7.846924008,6.31267991,8.099763253,6.041052139,5.928874728,5.205438036,5.49405648
"NDRG2",4.8525724315,5.339992859,4.402501929,5.322132447,3.996273019,4.0612479485,4.326482399,4.500661304,4.0211421655,4.5368848035,4.637842929,4.4187932485,4.9231160335,7.125765819,4.757765264,4.7025216045,4.3615903195,4.5678597995
"NDRG3",8.0451484965,8.247254546,8.2439379215,8.4511077565,7.049959771,7.136853031,8.703563151,8.437697456,7.12946527,7.3804672465,8.8312272365,8.892306959,8.4016134885,8.9126987575,7.492454177,7.444118985,8.6766662725,8.7739731595
"NDRG4",5.349526161,6.069496059,4.284746502,4.146125386,4.387958222,4.665952765,4.869011804,4.566491509,4.25474044,5.764520476,4.987685317,5.369388551,4.337224258,4.357671905,5.587543068,5.895495892,3.945424056,4.036355689
"NDST1",5.4946683195,5.2738981475,5.517667195,5.2097320355,5.588951577,5.317246928,5.601677815,5.5253230045,6.212542642,5.711430275,4.888733896,5.1751314115,5.8193501315,5.532867043,5.308595568,5.311171555,5.290393356,5.465206819
"NDST3",3.802216601,3.978717903,4.075357697,3.88119173,3.658461023,3.693862504,4.377506427,4.534173136,4.204652949,3.988666922,3.806129253,4.072224108,3.849915387,3.810964745,3.978531872,3.681810794,3.849308395,3.758136789
"NDST4",4.015186258,3.581359775,3.907965053,3.825479354,3.609767846,3.715842386,3.760297263,3.846747851,3.657399289,3.796130692,4.096771484,3.710658532,4.213456553,3.891215668,4.754914487,4.102196753,3.942558131,3.825683383
"NDUFA1",11.83336511,12.0822178,11.42563527,11.58999689,11.13448039,11.14489185,11.76947204,11.59197662,11.18234128,10.99820168,11.78935883,11.89030041,11.00110357,11.37771834,11.56547782,11.72864988,11.94433803,11.86391108
"NDUFA10",10.07454398,10.08093131,9.410068614,9.652145447,9.199570107,9.026764,9.39712141,9.398787,9.537842934,9.425543905,9.68444884,9.402962334,9.139103835,9.000703497,10.22980003,10.05757546,10.04390966,10.0880754
"NDUFA2",7.252154612,7.443760626,7.2646370255,7.391065287,7.4010880985,7.061839622,7.1779105575,7.196288796,6.875623012,7.187581545,7.314804066,7.0192219265,7.319904025,7.271847969,6.891616987,6.9580525985,7.4961008445,7.4730264445
"NDUFA3",10.30331264,10.5743884,10.83440098,10.9071819,9.094574194,8.959991818,10.37198019,10.37446346,10.41153477,10.28849062,8.678524191,8.690448714,9.927695661,10.23044856,9.256392708,9.511457518,9.773404969,10.08294483
"NDUFA4",11.88906218,12.13520108,12.31662507,12.42483613,11.70831544,11.67195522,12.51311264,12.33830248,12.32393726,12.33227291,12.25296721,12.28876977,12.00933956,12.12415287,11.73485064,11.74768462,12.47165117,12.49070879
"NDUFA4L2",3.983022925,4.174528023,3.709899146,3.792372729,3.785587022,3.79994066,4.345330114,4.415759824,4.059251968,3.794035283,4.230127212,4.348968542,3.900117411,3.861355615,4.400585937,4.122372413,4.436985141,4.197331827
"NDUFA5",6.431103372,6.6807127255,7.0545144115,7.400751815,6.4646757545,6.6448385055,7.2506921675,7.2362793145,6.46276364,6.6423547605,7.0749294885,7.03263007,6.361045601,6.6513834765,7.095018813,7.199332323,6.9947220095,7.203538092
"NDUFA6",9.6217216685,9.703535553,10.129898155,10.060692532,10.035362231,9.837506995,8.985245839,8.928279916,8.366110616,8.414021196,9.637768762,9.625474885,9.2592634025,9.151419681,9.5534587285,9.498289068,10.3475200705,10.2902052855
"NDUFA8",10.17914833,10.02170459,9.329667778,9.277533536,9.501724983,9.253613678,9.29222567,9.014276674,9.925703427,9.868778791,9.714238635,9.749801764,9.128964558,9.044614921,10.28605472,10.32079294,9.955033823,9.814684971
"NDUFA9",10.03715739,9.954590528,9.949215015,9.520503519,10.37677843,10.16139825,9.277087661,9.040558921,9.748337633,9.696329166,10.13503453,10.08935206,10.60675909,10.47256018,9.913731721,9.8126513,9.512493181,9.411232192
"NDUFAB1",11.53965252,11.35156602,11.55501416,10.75262907,11.11516956,11.00187047,11.04540417,10.78477327,11.49909829,11.50446813,11.4805222,11.41242801,11.42906559,11.08319123,11.86133819,11.95285322,11.7761987,11.55057138
"NDUFAF1",7.868400279,7.24356828,8.634415923,8.770871991,7.867684798,7.841520739,6.694552041,6.498038891,7.504937442,7.441504558,7.794652782,8.004119983,7.967391673,8.119111034,8.695973441,8.667136512,7.795772501,7.609673354
"NDUFAF3",8.714117156,8.515588739,8.646834322,8.386343122,8.965323502,9.034663859,8.98789986,8.830298437,8.801996178,8.865254024,8.514699415,8.397133659,9.540748605,9.302497971,9.104692944,9.114156134,9.13118157,9.00876479
"NDUFAF4",9.397979427,8.537110068,9.065280304,8.019508662,8.896133746,8.69888266,7.436159217,7.393793358,8.985173763,8.672893165,8.968964831,8.739532567,8.503154036,6.596161351,10.07025082,9.916963977,9.395774887,8.715417024
"NDUFAF5",3.872733624,3.827335966,3.986716527,3.942873643,3.605294326,4.031973852,3.697530412,3.794356093,3.81355021,3.611892869,4.019870042,3.909418998,3.71605063,4.079170082,3.799007749,4.063410926,3.837540764,3.774300263
"NDUFAF7",6.294991948,6.129368788,5.239551749,5.221917928,5.525559072,5.940075725,5.427680897,4.984671172,5.56225492,5.288981234,5.752449117,5.230256566,5.514876856,5.459796457,6.475322623,6.498305178,6.40144729,6.255587663
