Gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
DAB2,-2.218543000770829,6.695569307323529,-3.3581315079487526,0.003749838521658899,0.21712181964527494,-1.7696019134253635
CSGALNACT1,2.704119513597224,5.637217540294118,3.358120912314594,0.0037499242721349044,0.21712181964527494,-1.7696222472514975
TMEM47,-2.168699597222223,5.093792294117647,-3.355446432327868,0.0037716309769064136,0.21712181964527494,-1.774754531329915
FADS3,-1.5187805386736075,7.325507818382353,-3.3538695770074582,0.003784487279448738,0.21712181964527494,-1.7777802606901973
PSMB8,-2.57930734722222,7.370772470588236,-3.3523346988622142,0.003797042950871263,0.21712181964527494,-1.7807252773886377
CRYAB,-2.898870586152774,5.585808392705882,-3.345170661728689,0.003856193351261558,0.21859798080500362,-1.7944689513467118
NOTCH3,0.8005938193819455,4.513196875294118,3.3451655204518733,0.0038562361259814643,0.21859798080500362,-1.7944788132051972
PSMB9,-2.1630639861111103,7.679510352941176,-3.3432140901178973,0.003872505678580577,0.21859798080500362,-1.7982218583673824
AHI1,0.5722150256666687,5.312018094529412,3.337479198767434,0.003920712556520286,0.22037741344287856,-1.809220392651599
TRIM38,-1.3493708472222226,6.463999823529412,-3.3322022479901223,0.003965593677912178,0.22195562242178793,-1.819338566127203
DOP1B,-0.6389451528333323,4.878592522588235,-3.3281258204970197,0.0040006113830439675,0.22260923067530572,-1.8271534181530606
AMOTL2,-0.7445599171388864,9.187447332588235,-3.326925899111311,0.0040109771292847875,0.22260923067530572,-1.829453532130631
MAP3K7CL,-2.029055660958332,4.901417883470589,-3.320122517573895,0.0040702530110792124,0.2249538578382649,-1.8424927983059076
TSPO,-0.8380981249999966,9.242649117647058,-3.3167881836417483,0.00409961917623606,0.22563279041209217,-1.8488820506513353
RSAD1,0.8561582222222253,7.081347235294118,3.313566788722841,0.004128189335662441,0.226262460310229,-1.855054076034957
LMCD1,-0.9417200720486125,5.280839202735294,-3.302346189614037,0.004229246699904621,0.2304526808847613,-1.8765458192427165
LIPC,-0.4184773616805555,3.986835835588235,-3.301218874124475,0.004239533761450299,0.2304526808847613,-1.8787045075007214
NCS1,-0.8950589638194417,7.25331879182353,-3.295436339580901,0.0042926903980673985,0.23221322278922152,-1.8897758291324855
PDE9A,1.262320829833334,4.404988408647059,3.2935529965071417,0.0043101448188407705,0.23221322278922152,-1.8933811172003887
RGS3,-0.8812175972222214,5.674956411764706,-3.2909574316388817,0.004334314755257422,0.23221322278922152,-1.89834933620579
NOTCH2,-0.713546042392359,7.801189298279412,-3.290109317417246,0.00434224135278505,0.23221322278922152,-1.8999726070409517
SPSB3,-0.5016422638888889,6.173281058823529,-3.2878003029239036,0.004363894268969116,0.23243015886618168,-1.9043917049489751
EIF2B3,0.6803394027777792,8.7684315778235291,3.2834371319323408,0.004405101320054947,0.23298243948948583,-1.9127409280406917
IPO4,0.7226635680277784,8.244209227588236,3.282800025488206,0.0044111503600373645,0.23298243948948583,-1.9139599406888594
NFIL3,-0.8892325791249984,8.27697501817647,-3.2811161092071277,0.004427177856905212,0.23298243948948583,-1.9171817102739164
SNX16,-0.9134484027777745,4.803265294117647,-3.2706753842233836,0.004527842110542954,0.23672876163524698,-1.9371521305963366
NDUFB1,0.7177612023611104,10.933080563529412,3.2700226603916613,0.00453420975802237,0.23672876163524698,-1.938400311049814
CAMSAP2,0.48900733261111196,8.006720277411764,3.265879277759152,0.004574836879302745,0.2377765420375642,-1.9463226855141427
MYH9,-0.9864655174999992,8.677213323058824,-3.2643137327757796,0.004590280734315911,0.2377765420375642,-1.9493157007582385
ADAMTS1,-2.5334589550416675,7.09892153717647,-3.260575672654261,0.004627364211970755,0.23856955736649313,-1.9564612617957033
SIRPA,-1.456840263888889,6.098058,-3.25774437767605,0.00465564844211512,0.23856955736649313,-1.9618726496479493
POU5F1,-0.6957355881180538,4.659165413088235,-3.256942116921854,0.004663693836885503,0.23856955736649313,-1.96340586118247
ETV4,1.2862572962499996,5.21412241482353,3.254789186504826,0.004685352055923736,0.23856955736649313,-1.967520069480174
HOXD9,-0.7186094329166668,4.783648343235294,-3.250324780169084,0.004730579692168179,0.23856955736649313,-1.976050124791632
CERK,0.8779078747361115,7.388056923588235,3.248533516630679,0.004748847121015765,0.23856955736649313,-1.9794721463490785
SIK2,0.6806198194444457,6.151476764705882,3.248019726287784,0.004754099600311916,0.23856955736649313,-1.9804536347101154
YIPF6,0.5554687222222263,7.663131176470588,3.2471933641992363,0.004762559505202145,0.23856955736649313,-1.9820321747040488
SGPP1,0.8923377222222211,6.884894588235294,3.2435311170377035,0.004800230656780738,0.23856955736649313,-1.9890271427391353
DNM2,-0.818468668749996,6.172804123470589,-3.2405459841304327,0.004831153706992402,0.23856955736649313,-1.9947278867925125
CYP1B1,2.090546684625001,7.711418391382353,3.238981560018028,0.004847437853435939,0.23856955736649313,-1.997715153483742
RASA1,-0.85592456944444,9.332079588235294,-3.2361352373345054,0.004877204044065649,0.23856955736649313,-2.003149614142353
FAM20B,0.6169097893333335,7.954110783235294,3.235805672979205,0.00488066215476934,0.23856955736649313,-2.003778799268191
RIN1,-0.5744553194444437,5.844402470588236,-3.235573864895756,0.0048830959571530014,0.23856955736649313,-2.0042213476383495
ATP2B1,1.2975954140555572,8.320017583529411,3.233493024583211,0.004904996706219998,0.23856955736649313,-2.0081936835767666
RRN3,0.486625569444449,8.845862176470588,3.2325847154878775,0.004914586905047568,0.23856955736649313,-2.009927521683428
DMXL2,0.5163381264722249,5.592173517970588,3.2321463587297434,0.004919221807206914,0.23856955736649313,-2.0107642567679167
ATAD2B,0.8929957413472227,5.58212013217647,3.2310634370394333,0.004930690374824182,0.23856955736649313,-2.0128312582675063
RARRES3,-1.6207033611111115,5.832836823529412,-3.22916391632729,0.004950870645203594,0.2386717166149426,-2.0164566527552195
CIAO1,0.4084127612152795,8.244659402205883,3.2216372219468523,0.005031635488756021,0.23963255924853288,-2.0308185539315566
ERAP2,-2.6999273024305532,5.996523427117647,-3.2205644537246507,0.0050432518321244305,0.23963255924853288,-2.032865084624842
ADGRG1,-1.8638231180138884,7.036943613617647,-3.2203879276036065,0.0050451658506528545,0.23963255924853288,-2.0332018344677683
LGSN,1.8816019775833337,4.49774757417647,3.220348779334609,0.005045590420122305,0.23963255924853288,-2.0332765152019303
CLGN,1.8668361515555558,5.014472231411765,3.2188832279068103,0.005061509881924497,0.23963255924853288,-2.0360721487972113
SPATS2L,-1.3627415000000012,7.437319117647059,-3.216047293805636,0.005092455483373399,0.24023658742814008,-2.0414812742751294
ZDHHC4,1.2624080555555555,7.926258176470588,3.209626112193998,0.005163212519221654,0.24270773724697092,-2.053725776448298
POLR2I,0.6757335441527808,9.819599943705882,3.2047673813419064,0.005217394136256179,0.244384961509957,-2.0629881009158555
TLR3,-1.3273552499999983,4.657497764705882,-3.198427142673075,0.005288938017407016,0.246127893666532,-2.07507104907962
CCNA1,-1.5394327156805554,5.275827110470589,-3.197264258221889,0.005302164384026563,0.246127893666532,-2.0772867750798114
WWTR1,-1.5788091388888859,8.512917117647058,-3.1959205448290713,0.00531748794526585,0.246127893666532,-2.079846873156007
CDK18,-0.9262568694861102,4.786311558529412,-3.1929549686277894,0.0053514612526026056,0.246127893666532,-2.0854963478014814
AASDHPPT,0.8235137162777804,8.909020853794118,3.192125206818288,0.005361005042023538,0.246127893666532,-2.0870768945399845
AL135905.2,1.0465023758715297,9.804400611985294,3.1903824259911207,0.005381104721829094,0.246127893666532,-2.090396343497558
TINF2,0.48858015277777866,6.991961705882353,3.1900421692702547,0.005385037570567625,0.246127893666532,-2.0910443883090513
CALR,-0.6646584291111086,9.292319748450982,-3.186231954833538,0.005429271189240198,0.24670381137972017,-2.0983003991198554
TRIP10,-0.5375362499999996,8.014906235294118,-3.185437279470361,0.0054385416419579615,0.24670381137972017,-2.09981355186217
CDH2,-2.571418883888887,8.369269539382353,-3.1841434014191576,0.0054536689320068355,0.24670381137972017,-2.1022771002214653
ARHGEF9,0.6973937091388898,5.362408312,3.177626109559594,0.005530496090516181,0.24932533399190523,-2.1146833291500284
RPP25,1.7617478472222228,6.004469411764706,3.1703966514354596,0.0056169621975280136,0.25174202148100416,-2.1284398653256615
MITF,-1.5354987291111115,6.712902360117647,-3.169790786626493,0.005624268480913363,0.25174202148100416,-2.129592473185686
AL359757.2,0.2674846054444453,3.6879035399999998,3.1681425186287617,0.005644192632795064,0.25174202148100416,-2.132727963287476
CEP85,0.4834651672638888,6.718354898,3.1668111943963724,0.005660336163211313,0.25174202148100416,-2.1352603149591007
PPCDC,0.6985298141805547,5.965078256,3.1639534197943315,0.005695142536872614,0.2524400596293636,-2.140695512206802
RABGGTB,0.7363806388888907,8.660108823529411,3.1610729422374,0.005730437995544495,0.2526054589487988,-2.1461729705125294
PLA2G15,-0.6865330672222196,5.629379779352941,-3.160529461243698,0.005737121484188027,0.2526054589487988,-2.1472063392967478
MAL,-2.46459145222222,5.438638936,-3.1586866001418286,0.0057598411738594,0.252763262676109,-2.1507100890058157
STAU2,-0.7980788472222207,7.275630294117647,-3.1520927082088743,0.0058418593190261705,0.2548556723292384,-2.1632436290934964
MICAL2,-1.5838845077222157,7.486468696843137,-3.15175344253775,0.005846110130650256,0.2548556723292384,-2.1638883653411938
PEA15,-0.9251234465624965,10.064265695647059,-3.147631270747464,0.005898001710566883,0.2556087526593773,-2.171721039282963
GDF11,-0.3614650647430535,4.971720297882353,-3.145763009862852,0.005921668675457685,0.2556087526593773,-2.175270341447685
MAP4K5,0.5393677427916677,7.161789893411765,3.145490602466974,0.00592512728039898,0.2556087526593773,-2.1757878245454365
TNFRSF9,-1.5888718611111106,4.858846294117647,-3.144258968874231,0.005940789391053739,0.2556087526593773,-2.178127410233582
HOXB6,-2.0710726878472228,5.768354855117647,-3.142630656692892,0.005961558217416382,0.25566955355147075,-2.1812202490333283
METTL3,0.535737413875002,7.44976088582353,3.1378131896126513,0.006023421968059848,0.2573012721769662,-2.1903688077621624
TNFAIP6,-2.471652888888889,5.047145882352941,-3.136641422777106,0.006038564189178554,0.2573012721769662,-2.192593628801496
FPGS,-0.5743655732083344,6.63267190717647,-3.1342498877823552,0.006069584837561502,0.2577914666217038,-2.197133909706438
PSMC6,0.4640955000000009,10.58219211764706,3.131253618433451,0.0061086700464723885,0.2585157814359799,-2.2028213137675676
DYSF,-1.663548106555556,5.697116170235294,-3.129947813225253,0.006125780875877183,0.2585157814359799,-2.205299610303247
HIST1H2AC,1.36031171963889,7.166300165294118,3.1267162031790052,0.006168329041283171,0.25898503766807074,-2.211432031193592
RAB30,0.4417973194444462,4.598068823529411,3.1261273035548567,0.006176113775868142,0.25898503766807074,-2.2125494140521758
CNKSR1,0.4235280535000001,4.310682325705883,3.124543277701924,0.006197101013116563,0.2590427445641034,-2.2155547508644715
HKDC1,-1.4518961406388904,5.734821830764706,-3.12294853311768,0.006218300858796958,0.2590461696000454,-2.218580119175536
MSANTD2,0.6750109168055571,6.152145733411765,3.1215908255945317,0.006236405627436932,0.2590461696000454,-2.2211555658665953
MAP4,-0.7897903324699111,7.8630930412352935,-3.116297233213734,0.006307489191834005,0.2595336166949112,-2.2311948896629548
PARP12,-1.2952241446111108,7.324314728411765,-3.1156240323279096,0.006316585782622972,0.2595336166949112,-2.232471373620344
ADCY1,0.6378045774027767,4.0744860087352945,3.114139770936743,0.006336687209065377,0.2595336166949112,-2.2352855467329946
OSGEPL1,0.6991601203611131,6.916222531882353,3.1115525253488903,0.006371876307624951,0.2595336166949112,-2.240190340815079
HIST1H2BI,0.5915882443750009,5.080525744058823,3.110873868179172,0.006381138357197571,0.2595336166949112,-2.241476774669301
FOXO3,-0.9505484974305558,7.833900199411765,-3.1078979447979385,0.006421908512683719,0.2595336166949112,-2.2471171364119296
C2CD2,-0.8461174635138882,7.508168365117647,-3.106724887547807,0.006438049395284585,0.2595336166949112,-2.249340166880078
RPS6KA6,0.5560662361111124,4.427568882352941,3.1006601437179104,0.0065221339063476465,0.2595336166949112,-2.260830563976238
PDE8A,0.9096194558472224,8.076590892205882,3.0999520776882137,0.006532020685250495,0.2595336166949112,-2.26217178034822
ARIH1,0.4390384895729156,7.681800905382353,3.099126069694605,0.006543572837306968,0.2595336166949112,-2.2637363220564013
WDR73,0.7687440000000016,7.791534117647059,3.098371618880791,0.006554141698184964,0.2595336166949112,-2.2651652519731558
GUCY1B1,-1.7931093425833309,5.364311834882353,-3.0981630775429174,0.00655706603370336,0.2595336166949112,-2.265560216584533
ZNF337,0.5246907777777787,6.310639470588235,3.09813752634686,0.0065574244210802254,0.2595336166949112,-2.2656086086173626
GIN1,0.5006706636111113,6.578433788058823,3.098005856888903,0.006559271553362465,0.2595336166949112,-2.2658579793016083
SNX7,-0.8127851944444426,9.828362705882354,-3.097630907791354,0.006564534338025453,0.2595336166949112,-2.26656808877145
ZNF354A,0.9168310833333306,7.1777754117647055,3.0973548648003733,0.006568411518033852,0.2595336166949112,-2.267090870327345
BTBD3,1.3435170864027794,7.915617567,3.0952789791068707,0.006597640397894669,0.2595336166949112,-2.2710219580313877
FLRT2,1.9113909860486133,5.818341380529412,3.0949836507064306,0.006601809009727472,0.2595336166949112,-2.2715811744759646
UBE2Q1,0.5702514444444429,9.696173823529412,3.09054776882925,0.006664733240811277,0.26122985572070073,-2.279979358728583
CLCN7,-0.41045236337963065,5.961569805392156,-3.0880160958085856,0.006700908387072468,0.2617002851966338,-2.2847712891335354
SHMT1,-1.1903444027777752,6.995035294117647,-3.085674142532724,0.006734543632744005,0.2617002851966338,-2.2892033830861735
TRANK1,-0.9051648888888892,4.368850058823529,-3.084486385577393,0.006751665323959682,0.2617002851966338,-2.2914509149056075
THSD7A,0.593571027777779,3.8243002352941176,3.083254270619221,0.006769471437838981,0.2617002851966338,-2.293782189428016
GSDMD,-1.2345013052777771,6.5942513309411765,-3.0828173552486637,0.006775796618763627,0.2617002851966338,-2.294608825932961
RNASET2,-1.7506782361111126,8.752155470588235,-3.079145620209124,0.006829180879214051,0.26211875272262697,-2.3015547016644375
STRN3,0.6290312083333358,6.676473647058824,3.079134905944967,0.006829337256871565,0.26211875272262697,-2.301574967414503
ACO2,0.6781989978888898,8.513193501294118,3.077983470804374,0.0068461631985242116,0.26211875272262697,-2.3037527889745255
SDHAF3,1.4116273611111136,7.716660882352941,3.075221259142305,0.00688669289433228,0.26279500607211104,-2.3089765177725394
AP002784.2,-0.34817965166666554,11.27767618117647,-3.073987232097555,0.006904875401661177,0.26279500607211104,-2.311309910014972
ERAP1,-0.7913980754722214,5.945756556529413,-3.0727257197192364,0.006923511402308627,0.26279500607211104,-2.3136950650944605
KCNK5,0.9944272391111117,4.5156857405294115,3.0684727190487453,0.006986702964685052,0.26443369472929756,-2.3217346994909187
RPL39L,1.7084621805555544,7.404814352941177,3.0648159432757285,0.007041486254479138,0.2657456912440427,-2.3286453291029514
NXPE3,-1.240407993666663,5.384883172117647,-3.062596581181977,0.007074939698853391,0.2658665450880175,-2.3328386351538755
LEPROT,-0.8286348198888867,9.833275882705882,-3.0587779433886104,0.007132863627413641,0.2658665450880175,-2.3400520830646863
NMB,1.4105008283472236,6.655725651529412,3.058015946277292,0.007144477499222902,0.2658665450880175,-2.341491266553309
MIS18BP1,0.6155065879027779,6.094193836764706,3.057108463159429,0.007158332881320713,0.2658665450880175,-2.3432051260516102
KAZN,-0.8649400667361098,5.492971537529412,-3.056892556055468,0.007161633198342779,0.2658665450880175,-2.3436128685267055
SCFD1,0.6870692916666687,9.232437941176471,3.0561952383507327,0.00717230242821635,0.2658665450880175,-2.3449297156516193
ARMCX5,0.8349240633888897,6.880520675294117,3.053729537914578,0.007210153272970654,0.2658665450880175,-2.349585524658823
THAP1,0.5323931666666661,6.731259705882353,3.051246058690476,0.007248474265636898,0.2658665450880175,-2.3542740594210265
CREB5,-1.5563236257638877,4.955110645705882,-3.0498634395464044,0.007269894717967177,0.2658665450880175,-2.3568839230762104
LINS1,0.5990809125972225,4.688396365764706,3.045417288205973,0.007339197347089205,0.2658665450880175,-2.3652747838574566
APOBEC3A,-1.149914768916667,5.8078414111764705,-3.0445780019246205,0.0073523515846096454,0.2658665450880175,-2.3668583920296196
ARFGAP1,-0.4386764050972216,7.133422608117647,-3.044375573561384,0.00735552771369433,0.2658665450880175,-2.3672403294676276
CDC7,0.9488191994166675,7.805303803,3.0443391447995167,0.007356099428245054,0.2658665450880175,-2.3673090618561314
HIST3H2A,1.4282582367916659,6.783091381470588,3.0435167003663373,0.007369018460608703,0.2658665450880175,-2.368860769032054
GMPR2,0.6819670759583367,7.947691562529411,3.0398639739664057,0.007426664002006348,0.2658665450880175,-2.375751227607229
